Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6246,Medarot 3: Kabuto / Kuwagata Version,GB,2000,Role-Playing,Imagineer,0.0,0.0,0.27,0.0,0.27
6247,Super Collapse! 3,DS,2007,Puzzle,Mumbo Jumbo,0.25,0.0,0.0,0.02,0.27
6248,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,2007,Misc,Nintendo,0.0,0.0,0.27,0.0,0.27
6249,NBA ShootOut 2001,PS,2000,Sports,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.27
6250,NBA Live 2004,GC,2003,Sports,Electronic Arts,0.21,0.05,0.0,0.01,0.27
6251,Armored Core: Project Phantasma,PS,1997,Simulation,From Software,0.06,0.04,0.15,0.02,0.27
6252,Rayman DS,DS,2005,Platform,Ubisoft,0.21,0.04,0.0,0.02,0.27
6253,Bust A Groove 2,PS,1999,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.27
6254,Etrian Odyssey II: Heroes of Lagaard,DS,2008,Role-Playing,Atlus,0.1,0.0,0.16,0.01,0.27
6255,NASCAR 2011: The Game,PS3,2011,Racing,Activision,0.25,0.0,0.0,0.02,0.27
6256,Motocross Maniacs Advance,GBA,2002,Racing,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.27
6257,MotoGP,PS2,2000,Racing,Namco Bandai Games,0.06,0.05,0.14,0.02,0.27
6258,Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,2009,Misc,Take-Two Interactive,0.24,0.01,0.0,0.02,0.27
6259,Mass Effect 3,WiiU,2012,Role-Playing,Electronic Arts,0.14,0.11,0.0,0.02,0.27
6260,Ty the Tasmanian Tiger,GC,2002,Platform,Electronic Arts,0.21,0.05,0.0,0.01,0.27
6261,Summer Athletics: The Ultimate Challenge (US sales),Wii,2008,Sports,DTP Entertainment,0.23,0.04,0.0,0.0,0.27
6262,Jikkyou Powerful Pro Yakyuu 5,N64,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27
6263,Tiny Toon Adventures: Plucky's Big Adventure,PS,2001,Action,Conspiracy Entertainment,0.15,0.1,0.0,0.02,0.27
6264,Command & Conquer,N64,1999,Strategy,Nintendo,0.22,0.05,0.0,0.0,0.27
6265,Evil Dead: Hail to the King,PS,2000,Adventure,THQ,0.15,0.1,0.0,0.02,0.27
6266,Tales of Eternia,PSP,2005,Role-Playing,Ubisoft,0.0,0.01,0.25,0.01,0.27
6267,Need for Speed Rivals,PC,2013,Racing,Electronic Arts,0.04,0.19,0.0,0.04,0.27
6268,Boogie,DS,2007,Misc,Electronic Arts,0.25,0.0,0.0,0.02,0.27
6269,The Sims 2: Pets,GC,2006,Simulation,Electronic Arts,0.21,0.05,0.0,0.01,0.27
6270,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,0.27
6271,Major League Baseball 2K10,Wii,2010,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27
6272,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,PS,1999,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.02,0.27
6273,Jikkyou Powerful Pro Yakyuu '98 Ketteiban,PS,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.02,0.27
6274,Armored Core: Nexus,PS2,2004,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.27
6275,Armored Core: Master of Arena,PS,1999,Simulation,From Software,0.07,0.05,0.13,0.02,0.27
6276,Ninja Gaiden Sigma,PSV,2012,Action,Tecmo Koei,0.13,0.06,0.04,0.04,0.27
6277,NBA Jam 99,N64,1998,Sports,Acclaim Entertainment,0.25,0.02,0.0,0.0,0.27
6278,Gallop Racer 2: One and Only Road to Victory,PS,1997,Sports,Tecmo Koei,0.0,0.0,0.25,0.02,0.27
6279,Dragon Ball Z: Tenkaichi Tag Team,PSP,2010,Fighting,Namco Bandai Games,0.11,0.04,0.09,0.03,0.27
6280,Tropico 4,PC,2011,Strategy,Kalypso Media,0.1,0.13,0.0,0.04,0.27
6281,Trivial Pursuit,PS2,2009,Misc,Electronic Arts,0.09,0.01,0.0,0.17,0.27
6282,Need for Speed: Most Wanted,DS,2005,Racing,Electronic Arts,0.24,0.01,0.0,0.02,0.27
6283,Jikkyou Powerful Pro Yakyuu 2010,PS3,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27
6284,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27
6285,NBA In The Zone '98,N64,1997,Sports,Konami Digital Entertainment,0.25,0.02,0.0,0.0,0.27
6286,MotionSports: Adrenaline,X360,2011,Sports,Ubisoft,0.14,0.1,0.0,0.03,0.27
6287,Dynasty Warriors Next,PSV,2011,Action,Tecmo Koei,0.06,0.07,0.11,0.03,0.27
6288,Kenka Bancho: Badass Rumble,PSP,2008,Action,Spike,0.06,0.0,0.2,0.01,0.27
6289,Major League Baseball 2K9,Wii,2009,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27
6290,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,2014,Adventure,Activision,0.11,0.11,0.0,0.05,0.27
6291,Jikkyou Powerful Pro Yakyuu 2,SNES,1995,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27
6292,Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,2012,Action,Nintendo,0.0,0.0,0.27,0.0,0.27
6293,Sly Cooper: Thieves in Time,PSV,2013,Platform,Sony Computer Entertainment Europe,0.16,0.06,0.0,0.05,0.27
6294,Slam Dunk: Yonkyo Taiketsu!!,SNES,1994,Sports,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27
6295,Magical Vacation,GBA,2001,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.27
6296,Castlevania: Aria of Sorrow,GBA,2003,Platform,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.27
6297,Batman: Arkham Origins Blackgate,3DS,2013,Action,Warner Bros. Interactive Entertainment,0.16,0.09,0.0,0.02,0.27
6298,Don King Boxing,Wii,2009,Sports,Take-Two Interactive,0.14,0.1,0.0,0.03,0.27
6299,Shadow Man,N64,1999,Action,Acclaim Entertainment,0.18,0.08,0.0,0.01,0.27
6300,Final Fantasy XI: Ultimate Collection,X360,2009,Role-Playing,Square Enix,0.25,0.0,0.0,0.02,0.27
6301,Chromehounds,X360,2006,Simulation,Sega,0.24,0.0,0.01,0.02,0.27
6302,Q-Ball: Billiards Master,PS2,2000,Sports,Take-Two Interactive,0.13,0.1,0.0,0.04,0.27
6303,R.U.S.E.,X360,2010,Strategy,Ubisoft,0.12,0.12,0.0,0.03,0.27
6304,Rock Revolution,X360,2008,Misc,Konami Digital Entertainment,0.25,0.0,0.0,0.02,0.27
6305,NBA 07,PS3,2006,Sports,Sony Computer Entertainment,0.24,0.0,0.01,0.02,0.27
6306,NASCAR Thunder 2003,XB,2002,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27
6307,Disney's Chicken Little,GC,2005,Platform,Disney Interactive Studios,0.21,0.05,0.0,0.01,0.27
6308,Are You Smarter than a 5th Grader? Game Time,Wii,2009,Puzzle,THQ,0.25,0.0,0.0,0.02,0.27
6309,Reload: Target Down,Wii,2010,Shooter,Mastiff,0.25,0.0,0.0,0.02,0.27
6310,Wipeout 2,X360,2011,Misc,Activision,0.25,0.0,0.0,0.02,0.27
6311,Wipeout 2,DS,2011,Misc,Activision,0.25,0.0,0.0,0.02,0.27
6312,Reader Rabbit Kindergarten,DS,2008,Misc,Nordic Games,0.25,0.0,0.0,0.02,0.27
6313,Pac-Pix,DS,2005,Puzzle,Namco Bandai Games,0.16,0.0,0.1,0.01,0.27
6314,Sherlock Holmes: Crimes & Punishments,PS4,2014,Adventure,Focus Home Interactive,0.08,0.14,0.0,0.05,0.27
6315,Lumines: Electronic Symphony,PSV,2012,Misc,Ubisoft,0.11,0.1,0.01,0.05,0.27
6316,Ace Attorney 6,3DS,2016,Adventure,Capcom,0.0,0.0,0.27,0.0,0.27
6317,My Japanese Coach,DS,2008,Misc,Ubisoft,0.25,0.0,0.0,0.02,0.27
6318,Divinity: Original Sin,PS4,2015,Role-Playing,Focus Home Interactive,0.09,0.12,0.02,0.04,0.26999999999999996
6319,Resident Evil: Revelations,X360,2013,Action,Capcom,0.12,0.11,0.02,0.02,0.26999999999999996
6320,Ace Attorney Investigations 2,DS,2011,Adventure,Capcom,0.0,0.0,0.26,0.0,0.26
6321,Star Wars Episode I: Battle for Naboo,N64,2000,Simulation,LucasArts,0.21,0.05,0.0,0.0,0.26
6322,The Testament of Sherlock Holmes,PS3,2012,Adventure,Focus Home Interactive,0.05,0.15,0.0,0.06,0.26
6323,Dragon Ball: XenoVerse,X360,2015,Fighting,Namco Bandai Games,0.16,0.08,0.0,0.02,0.26
6324,The Crew,X360,2014,Racing,Ubisoft,0.06,0.18,0.0,0.02,0.26
6325,The House of the Dead 2,DC,1998,Shooter,Sega,0.0,0.0,0.26,0.0,0.26
6326,Legendary,X360,2008,Shooter,Atari,0.08,0.15,0.0,0.03,0.26
6327,Panzer Dragoon Orta,XB,2002,Shooter,Sega,0.16,0.05,0.04,0.01,0.26
6328,Shadow of Rome,PS2,2005,Action,Capcom,0.13,0.1,0.0,0.03,0.26
6329,WipEout XL,PS,1996,Racing,Psygnosis,0.14,0.1,0.0,0.02,0.26
6330,Star Wars The Clone Wars: Republic Heroes,PS2,2009,Action,LucasArts,0.17,0.01,0.0,0.08,0.26
6331,Hatsune Miku: Project Diva,PSP,2009,Misc,Sega,0.0,0.0,0.26,0.0,0.26
6332,Hatsune Miku: Project Diva F 2nd,PS3,2014,Misc,Sega,0.09,0.04,0.1,0.03,0.26
6333,Littlest Pet Shop: Friends,Wii,2009,Simulation,Electronic Arts,0.22,0.02,0.0,0.02,0.26
6334,Cake Mania 2: Jill's Next Adventure!,DS,2008,Puzzle,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26
6335,Reign of Fire,PS2,2002,Shooter,BAM! Entertainment,0.13,0.1,0.0,0.03,0.26
6336,Love Plus,DS,2009,Simulation,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26
6337,Baldur's Gate: Dark Alliance II,XB,2004,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26
6338,Star Trek: The Game,PS3,2013,Action,Namco Bandai Games,0.1,0.11,0.0,0.05,0.26
6339,DS Bungaku Zenshuu,DS,2007,Misc,Nintendo,0.0,0.0,0.26,0.0,0.26
6340,J-League Pro Soccer Club wo Tsukurou!,SAT,1996,Sports,Sega,0.0,0.0,0.26,0.0,0.26
6341,Tom Clancy's Splinter Cell: Double Agent,PS3,2007,Action,Ubisoft,0.2,0.03,0.0,0.03,0.26
6342,WWE Road to WrestleMania X8,GBA,2002,Fighting,THQ,0.19,0.07,0.0,0.0,0.26
6343,Marvel Super Heroes vs. Street Fighter,PS,1998,Fighting,Virgin Interactive,0.14,0.1,0.0,0.02,0.26
6344,Skylanders: SuperChargers,Wii,2015,Action,Activision,0.05,0.19,0.0,0.02,0.26
6345,All-Pro Football 2K8,X360,2007,Sports,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26
6346,Resident Evil Archives: Resident Evil Zero,Wii,2008,Action,Capcom,0.14,0.04,0.06,0.02,0.26
6347,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,1997,Role-Playing,Hudson Soft,0.0,0.0,0.26,0.0,0.26
6348,Atelier Ayesha: The Alchemist of Dusk,PS3,2012,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.26
6349,SD Gundam G Generation: Cross Drive,DS,2007,Strategy,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6350,Jikkyou Powerful Pro Yakyuu 2011,PS3,2011,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26
6351,Jikkyou Powerful Pro Yakyuu 2013,PS3,2013,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26
6352,Need for Speed: Most Wanted,GBA,2005,Racing,Electronic Arts,0.19,0.07,0.0,0.0,0.26
6353,X-Men vs. Street Fighter,SAT,1997,Fighting,Capcom,0.0,0.0,0.26,0.0,0.26
6354,Monsters vs. Aliens,Wii,2009,Action,Activision,0.14,0.09,0.0,0.03,0.26
6355,Danganronpa 2: Goodbye Despair,PSV,2014,Misc,Nippon Ichi Software,0.13,0.07,0.0,0.06,0.26
6356,Crusaders of Might and Magic,PS,1999,Role-Playing,3DO,0.14,0.1,0.0,0.02,0.26
6357,Armorines: Project S.W.A.R.M.,N64,1999,Shooter,Acclaim Entertainment,0.21,0.05,0.0,0.0,0.26
6358,Formula One 2001,PS2,2001,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26
6359,Ford Racing 3,PS2,2004,Racing,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26
6360,Ninja Gaiden 3,X360,2012,Action,Tecmo Koei,0.16,0.05,0.03,0.02,0.26
6361,Nightmare Creatures,N64,1996,Action,Activision,0.21,0.05,0.0,0.0,0.26
6362,NickToons: Racing,GBA,2002,Racing,Infogrames,0.19,0.07,0.0,0.0,0.26
6363,Nickelodeon Dance,Wii,2011,Misc,Take-Two Interactive,0.23,0.01,0.0,0.02,0.26
6364,Tokyo Jungle,PS3,2012,Action,Sony Computer Entertainment,0.0,0.0,0.26,0.0,0.26
6365,XGIII: Extreme G Racing,PS2,2001,Racing,Acclaim Entertainment,0.13,0.1,0.0,0.03,0.26
6366,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005,Misc,THQ,0.19,0.06,0.0,0.01,0.26
6367,Beyblade: Metal Fusion,DS,2009,Role-Playing,Hudson Soft,0.08,0.03,0.14,0.01,0.26
6368,Athens 2004,PS2,2004,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26
6369,Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,2002,Adventure,NewKidCo,0.19,0.07,0.0,0.0,0.26
6370,Mat Hoffman's Pro BMX,GBA,2001,Sports,Activision,0.19,0.07,0.0,0.0,0.26
6371,Battle Arena Toshinden 3,PS,1996,Fighting,Sony Computer Entertainment,0.06,0.04,0.14,0.02,0.26
6372,Backyard NFL Football,GC,2002,Sports,Infogrames,0.2,0.05,0.0,0.01,0.26
6373,TouchMaster 3(Others sales),DS,2009,Puzzle,Warner Bros. Interactive Entertainment,0.0,0.24,0.0,0.02,0.26
6374,Rugrats: I Gotta Go Party,GBA,2002,Action,THQ,0.19,0.07,0.0,0.0,0.26
6375,Bomberman Generation,GC,2002,Adventure,Vivendi Games,0.15,0.04,0.06,0.01,0.26
6376,All-Star Baseball 2003,XB,2002,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26
6377,Skylanders: Trap Team,3DS,2014,Action,Activision,0.14,0.1,0.0,0.02,0.26
6378,Smart Girl's Playhouse,DS,2007,Misc,505 Games,0.24,0.0,0.0,0.02,0.26
6379,Batman: Vengeance,GC,2001,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26
6380,Tales of Innocence,DS,2007,Role-Playing,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6381,Evolution Skateboarding,PS2,2002,Sports,Konami Digital Entertainment,0.13,0.1,0.0,0.03,0.26
6382,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998,Sports,Axela,0.0,0.0,0.24,0.02,0.26
6383,Stuntman: Ignition,PS2,2007,Racing,THQ,0.13,0.1,0.0,0.03,0.26
6384,Suikoden Tierkreis,DS,2008,Role-Playing,Konami Digital Entertainment,0.09,0.01,0.15,0.01,0.26
6385,Karaoke Joysound Wii,Wii,2008,Misc,Hudson Soft,0.01,0.0,0.25,0.0,0.26
6386,Evil Zone,PS,1998,Fighting,Titus,0.14,0.1,0.0,0.02,0.26
6387,Cars,X360,2006,Racing,THQ,0.22,0.02,0.0,0.02,0.26
6388,"Barbie: Jet, Set & Style!",Wii,2011,Misc,THQ,0.23,0.01,0.0,0.02,0.26
6389,Madden NFL 2005,DS,2004,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26
6390,Happy Feet,GC,2006,Action,Midway Games,0.2,0.05,0.0,0.01,0.26
6391,And1 Streetball,PS2,2006,Action,Ubisoft,0.13,0.1,0.0,0.03,0.26
6392,Dungeons & Dragons Heroes,XB,2003,Role-Playing,Atari,0.19,0.06,0.0,0.01,0.26
6393,Dungeons & Dragons: Eye of the Beholder,GBA,2002,Role-Playing,Atari,0.19,0.07,0.0,0.0,0.26
6394,Naruto: Ultimate Ninja Heroes,PSP,2006,Fighting,Namco Bandai Games,0.26,0.0,0.0,0.0,0.26
6395,Riding Spirits,PS2,2002,Racing,BAM! Entertainment,0.13,0.1,0.0,0.03,0.26
6396,Summer Sports 2: Island Sports Party,Wii,2008,Sports,Ubisoft,0.24,0.0,0.0,0.02,0.26
6397,Hey Arnold! The Movie,GBA,2002,Platform,THQ,0.19,0.07,0.0,0.0,0.26
6398,NBA ShootOut 2004,PS2,2003,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26
6399,McGrath Vs. Pastrana Freestyle Motocross,PS,2000,Racing,Acclaim Entertainment,0.14,0.1,0.0,0.02,0.26
6400,Rory McIlroy PGA Tour,XOne,2015,Action,Electronic Arts,0.15,0.09,0.0,0.02,0.26
6401,Angry Birds Trilogy,X360,2012,Action,Activision,0.18,0.06,0.0,0.02,0.26
6402,Sonic X: Game Boy Advance Video Volume 1,GBA,2004,Misc,Unknown,0.19,0.07,0.0,0.0,0.26
6403,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,GBA,2002,Action,THQ,0.19,0.07,0.0,0.0,0.26
6404,Oddworld: Stranger's Wrath,XB,2005,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26
6405,Bratz Ponyz 2,DS,2008,Adventure,Game Factory,0.24,0.0,0.0,0.02,0.26
6406,Classic NES Series: Excitebike,GBA,2004,Racing,Nintendo,0.11,0.04,0.1,0.01,0.26
6407,Madden NFL 08,DS,2007,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26
6408,The Amazing Spider-Man 2 (2014),X360,2014,Action,Activision,0.1,0.14,0.0,0.02,0.26
6409,LEGO Star Wars III: The Clone Wars,PC,2011,Action,LucasArts,0.1,0.13,0.0,0.03,0.26
6410,Blaster Master: Blasting Again,PS,2000,Shooter,Sunsoft,0.14,0.1,0.0,0.02,0.26
6411,Project Runway,Wii,2010,Simulation,Atari,0.24,0.0,0.0,0.02,0.26
6412,Scrabble,DS,2009,Misc,Ubisoft,0.21,0.02,0.0,0.03,0.26
6413,Scrabble,PS,1999,Misc,Ubisoft,0.14,0.1,0.0,0.02,0.26
6414,Polarium,DS,2004,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26
6415,Samurai Warriors 4,PS3,2014,Action,Tecmo Koei,0.0,0.0,0.26,0.0,0.26
6416,BloodRayne 2,PS2,2004,Shooter,THQ,0.13,0.1,0.0,0.03,0.26
6417,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004,Role-Playing,Square Enix,0.13,0.1,0.0,0.03,0.26
6418,Nancy Drew: The Mystery of the Clue Bender Society,DS,2008,Adventure,Codemasters,0.24,0.0,0.0,0.02,0.26
6419,Drakan: The Ancients' Gates,PS2,2002,Adventure,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26
6420,Prison Break: The Conspiracy,PS3,2010,Action,Deep Silver,0.05,0.16,0.0,0.05,0.26
6421,MVP Baseball 2004,GC,2004,Sports,Electronic Arts,0.2,0.05,0.0,0.01,0.26
6422,MTX Mototrax,PS2,2004,Racing,Activision,0.13,0.1,0.0,0.03,0.26
6423,The BIGS,X360,2007,Sports,Take-Two Interactive,0.18,0.08,0.0,0.0,0.26
6424,Pro Race Driver,PS2,2002,Racing,Codemasters,0.13,0.1,0.0,0.03,0.26
6425,Duke Nukem: Zero Hour,N64,1999,Shooter,GT Interactive,0.21,0.05,0.0,0.0,0.26
6426,Rune: Viking Warlord,PS2,2001,Action,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26
6427,Power Pro Kun Pocket 5,GBA,2003,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.01,0.26
6428,Babysitting Mania,DS,2008,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26
6429,Aikatsu! 2-nin no My Princess,3DS,2013,Action,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6430,Hunted: The Demon's Forge,PS3,2011,Action,Bethesda Softworks,0.12,0.08,0.02,0.04,0.26
6431,Juiced 2: Hot Import Nights,PS3,2007,Racing,THQ,0.18,0.04,0.01,0.03,0.26
6432,NHL Rock the Rink,PS,1999,Sports,Electronic Arts,0.14,0.1,0.0,0.02,0.26
6433,NPPL: Championship Paintball 2009,PS2,2008,Shooter,Activision Value,0.13,0.1,0.0,0.03,0.26
6434,A. IV Evolution: A Ressha de Ikou 4,PS,1994,Strategy,ArtDink,0.0,0.0,0.24,0.02,0.26
6435,King of Fighters: Maximum Impact,PS2,2004,Fighting,Ignition Entertainment,0.13,0.1,0.0,0.03,0.26
6436,Dragon Age Origins: Awakening,PS3,2010,Role-Playing,Spike,0.24,0.0,0.0,0.02,0.26
6437,Petz: Horsez 2,PS2,2007,Simulation,Ubisoft,0.13,0.1,0.0,0.03,0.26
6438,Sengoku Basara 2,PS2,2006,Action,Capcom,0.0,0.0,0.26,0.0,0.26
6439,Avatar: The Last Airbender - The Burning Earth,Wii,2007,Action,THQ,0.24,0.0,0.0,0.02,0.26
6440,Megamind: The Blue Defender,DS,2010,Adventure,THQ,0.19,0.05,0.0,0.02,0.26
6441,A.C.E.: Another Century's Episode,PS2,2005,Simulation,Banpresto,0.0,0.0,0.26,0.0,0.26
6442,Sega Rally Revo,PSP,2007,Racing,Sega,0.03,0.15,0.0,0.08,0.26
6443,A.C.E.: Another Century's Episode 3: The Final,PS2,2007,Simulation,Banpresto,0.0,0.0,0.26,0.0,0.26
6444,Sengoku Basara: Battle Heroes,PSP,2009,Action,Capcom,0.0,0.0,0.26,0.0,0.26
6445,Tom and Jerry in War of the Whiskers,PS2,2002,Fighting,Ubisoft,0.13,0.1,0.0,0.03,0.26
6446,J Stars Victory Vs.,PSV,2014,Fighting,Namco Bandai Games,0.0,0.07,0.17,0.02,0.26
6447,A.C.E.: Another Century's Episode R,PS3,2010,Simulation,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6448,The Powerpuff Girls: Chemical X-Traction,PS,2001,Action,BAM! Entertainment,0.14,0.1,0.0,0.02,0.26
6449,Star Wars: Bounty Hunter,GC,2002,Shooter,LucasArts,0.2,0.05,0.0,0.01,0.26
6450,Choro Q3,PS,1998,Racing,Takara,0.0,0.0,0.24,0.02,0.26
6451,Phantasy Star Universe: Ambition of the Illuminus,PS2,2007,Role-Playing,Sega,0.1,0.08,0.05,0.03,0.26
6452,Tony Hawk: Shred,X360,2010,Sports,Activision,0.17,0.07,0.0,0.02,0.26
6453,Inazuma Eleven GO 3: Galaxy,3DS,2013,Sports,Level 5,0.0,0.0,0.26,0.0,0.26
6454,Inazuma Eleven Strikers,Wii,2011,Role-Playing,Nintendo,0.0,0.01,0.25,0.0,0.26
6455,Classic NES Series: Bomberman,GBA,2004,Action,Nintendo,0.1,0.04,0.11,0.01,0.26
6456,Silent Hunter 5: Battle of the Atlantic,PC,2010,Simulation,Ubisoft,0.0,0.21,0.0,0.05,0.26
6457,Imagine: Ballet Star,DS,2008,Simulation,Ubisoft,0.23,0.01,0.0,0.02,0.26
6458,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.26
6459,Connect Four / Perfection / Trouble,GBA,2005,Misc,Zoo Digital Publishing,0.19,0.07,0.0,0.0,0.26
6460,Tiger Woods PGA Tour 10,PS2,2009,Sports,Electronic Arts,0.12,0.01,0.0,0.13,0.26
6461,Deadly Premonition,X360,2010,Action,Rising Star Games,0.18,0.06,0.0,0.02,0.26
6462,Konjiki no Gashbell!! Makai no Bookmark,GBA,2004,Adventure,Banpresto,0.0,0.0,0.25,0.01,0.26
6463,We Cheer 2,Wii,2009,Simulation,Namco Bandai Games,0.24,0.0,0.0,0.02,0.26
6464,We Love Golf!,Wii,2007,Sports,Capcom,0.2,0.01,0.03,0.02,0.26
6465,Super Robot Taisen R,GBA,2002,Strategy,Banpresto,0.0,0.0,0.25,0.01,0.26
6466,Lowrider,PS2,2002,Misc,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26
6467,Virtua Racing,GEN,1994,Racing,Sega,0.0,0.0,0.26,0.0,0.26
6468,MLB SlugFest 2006,PS2,2006,Sports,Midway Games,0.13,0.1,0.0,0.03,0.26
6469,The Backyardigans,DS,2009,Adventure,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26
6470,Gundam Battle Universe,PSP,2008,Fighting,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6471,Gundam Breaker,PS3,2013,Action,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26
6472,MLB 09: The Show,PSP,2009,Sports,Sony Computer Entertainment,0.24,0.0,0.0,0.02,0.26
6473,Fish Tycoon,DS,2007,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26
6474,Castlevania: Harmony of Dissonance,GBA,2002,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26
6475,Yakuza: Ishin,PS3,2014,Action,Sega,0.0,0.0,0.26,0.0,0.26
6476,Operation Armored Liberty,GBA,2003,Action,Majesco Entertainment,0.19,0.07,0.0,0.0,0.26
6477,Rocky: Legends,PS2,2004,Action,Ubisoft,0.13,0.1,0.0,0.03,0.26
6478,Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,0.13,0.0,0.1,0.03,0.26
6479,Etrian Odyssey Untold: The Millennium Girl,3DS,2013,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26
6480,FIFA 14,3DS,2013,Sports,Electronic Arts,0.0,0.23,0.0,0.03,0.26
6481,InuYasha: Feudal Combat,PS2,2005,Fighting,Namco Bandai Games,0.13,0.1,0.0,0.03,0.26
6482,Crash Tag Team Racing,PSP,2005,Racing,Vivendi Games,0.16,0.06,0.0,0.04,0.26
6483,Spelling Challenges and more!,PSP,2007,Misc,Crave Entertainment,0.24,0.0,0.0,0.02,0.26
6484,Harry Potter and the Order of the Phoenix,PS2,2007,Action,Electronic Arts,0.13,0.1,0.0,0.03,0.26
6485,Lemony Snicket's A Series of Unfortunate Events,GC,2004,Platform,Activision,0.2,0.05,0.0,0.01,0.26
6486,The Dog Island,PS2,2007,Adventure,Ubisoft,0.13,0.1,0.0,0.03,0.26
6487,The Elder Scrolls IV: Oblivion,PC,2006,Role-Playing,Take-Two Interactive,0.01,0.2,0.0,0.05,0.26
6488,Legaia 2: Duel Saga,PS2,2001,Role-Playing,Eidos Interactive,0.13,0.1,0.0,0.03,0.26
6489,Fire Emblem: Thracia 776,SNES,1999,Strategy,Nintendo,0.0,0.0,0.26,0.0,0.26
6490,NFL Street 3,PSP,2006,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26
6491,Outlaw Volleyball,XB,2003,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26
6492,Over the Hedge,GBA,2006,Platform,Activision,0.19,0.07,0.0,0.0,0.26
